candidate_family,item_name,year,prefecture_code,prefecture_name,sex,age_group,value,missing_state,source_release_no,source_file
diabetes_metabolic,waist_circumference,2023,36,徳島県,male,70-74,86.4372927673529,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,male,total,86.09978099043582,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,40-44,77.00567804288735,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,45-49,77.93268573334447,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,50-54,79.04010703363917,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,55-59,79.58020708540138,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,60-64,80.28149502907526,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,65-69,81.17724749283668,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,70-74,81.97207988234383,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,36,徳島県,female,total,79.62708095431049,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,40-44,96.35508202904016,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,45-49,99.09792598617324,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,50-54,101.59511771211882,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,55-59,104.45365486058779,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,60-64,105.53855253253037,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,65-69,105.4807903402854,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,70-74,105.22722710163112,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,male,total,102.17499267199867,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,40-44,90.75989166274141,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,45-49,92.34835708054668,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,50-54,93.95110002672129,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,55-59,95.71113782051282,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,60-64,96.90475092250922,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,65-69,97.18734849359345,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,70-74,97.476978569913,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,36,徳島県,female,total,94.86186190682979,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,40-44,5.546519120324977,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,45-49,5.627120057170082,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,50-54,5.718470914127422,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,55-59,5.798617048026151,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,60-64,5.855797886751554,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,65-69,5.88323119050724,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,70-74,5.897143446426728,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,male,total,5.764798644825544,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,40-44,5.446793732837989,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,45-49,5.531540834115597,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,50-54,5.637764886942108,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,55-59,5.74626980071538,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,60-64,5.780599739243804,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,65-69,5.788131126805101,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,70-74,5.788873110015874,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,36,徳島県,female,total,5.692056019373078,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,40-44,121.6051951199806,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,45-49,123.34098865705083,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,50-54,125.18351701006229,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,55-59,127.21498054474708,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,60-64,129.1674368034792,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,65-69,131.2633020344288,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,70-74,132.8945810564663,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,male,total,126.87556642786417,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,40-44,112.54569703069954,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,45-49,116.02167750541938,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,50-54,118.86897026221237,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,55-59,120.90622861054072,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,60-64,124.9993435243365,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,65-69,129.19706330020594,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,70-74,132.5591672471171,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,36,徳島県,female,total,122.361290837436,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,40-44,24.26996493278783,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,45-49,24.52136433218523,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,50-54,24.58085431654676,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,55-59,24.52221107767748,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,60-64,24.217271042879833,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,65-69,24.117968063287424,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,70-74,23.812559661802823,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,male,total,24.328474882841345,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,40-44,22.266518540103444,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,45-49,22.53365329015843,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,50-54,22.562470372764476,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,55-59,22.5636217122228,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,60-64,22.538085121450322,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,65-69,22.644651870289692,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,70-74,22.795754769608394,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,37,香川県,female,total,22.566798677502288,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,40-44,84.67424313267092,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,45-49,85.52579889016451,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,50-54,86.16857631081932,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,55-59,86.55462245750904,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,60-64,86.2666159343568,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,65-69,86.79884240603711,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,70-74,86.67637913399248,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,male,total,86.04897675604147,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,40-44,76.83577206150265,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,45-49,77.8989591164055,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,50-54,79.0078157823862,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,55-59,79.97132542547706,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,60-64,80.54410369006305,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,65-69,81.50216429262898,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,70-74,82.24867488701665,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,37,香川県,female,total,79.74093210390987,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,40-44,97.51691355295158,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,45-49,99.64390332107769,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,50-54,102.58932388345146,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,55-59,105.01617895329207,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,60-64,106.7798239310097,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,65-69,107.23158938755269,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,70-74,108.66545138888888,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,male,total,103.0014004959133,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,40-44,91.8124459809853,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,45-49,93.13484514116125,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,50-54,94.87483012660039,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,55-59,96.81210705945752,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,60-64,98.48947671075331,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,65-69,100.02612747545349,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,70-74,101.8093449166471,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,37,香川県,female,total,95.74325762952448,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,40-44,5.528526161845955,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,45-49,5.606249172514231,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,50-54,5.710509631797119,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,55-59,5.793187436382143,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,60-64,5.852238932789534,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,65-69,5.871434874691141,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,70-74,5.907677356656947,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,male,total,5.747207868155249,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,40-44,5.436299943192579,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,45-49,5.4939060040476715,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,50-54,5.585604889700717,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,55-59,5.676364079246511,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,60-64,5.721327215566317,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,65-69,5.746912736386421,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,70-74,5.779315734630084,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,37,香川県,female,total,5.643717557169534,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,40-44,122.26163062536529,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,45-49,124.63882510524301,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,50-54,126.22588695534871,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,55-59,127.55140994204191,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,60-64,129.91844229751192,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,65-69,131.44392762965134,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,70-74,132.36465293876995,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,male,total,127.3757183848981,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,40-44,113.03817294383332,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,45-49,117.09055163640569,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,50-54,120.30197673166002,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,55-59,122.2490328820116,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,60-64,125.69453296508746,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,65-69,129.64357325589435,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,70-74,133.12574616457462,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,systolic_BP,2023,37,香川県,female,total,123.13401161227891,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,40-44,24.392955503916006,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,45-49,24.648372272504048,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,50-54,24.7085397009231,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,55-59,24.558054376224693,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,60-64,24.312665274878224,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,65-69,24.03733872307437,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,70-74,23.731818701417463,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,male,total,24.398301240880862,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,40-44,22.31413997251297,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,45-49,22.635077494826646,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,50-54,22.693647022163358,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,55-59,22.584887011995146,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,60-64,22.581166186550114,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,65-69,22.56538729190087,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,70-74,22.570547428743776,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,BMI,2023,38,愛媛県,female,total,22.57238486434329,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,40-44,84.37061456360817,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,45-49,85.18576089244364,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,50-54,85.85059272380425,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,55-59,86.03012043274137,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,60-64,85.84454600287656,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,65-69,85.80340588137564,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,70-74,85.67462422129509,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,male,total,85.52481376767078,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,40-44,76.40965199915381,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,45-49,77.63890672524496,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,50-54,78.82828145089019,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,55-59,79.81276003055216,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,60-64,80.47228293264452,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,65-69,81.11551105637952,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,70-74,81.59738059326298,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,waist_circumference,2023,38,愛媛県,female,total,79.35721332681004,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,40-44,97.15378259746966,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,45-49,99.5293446571175,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,50-54,102.24364759930073,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,55-59,104.84745180752441,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,60-64,106.9066014100099,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,65-69,107.26908226908228,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,70-74,106.79039039039039,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,male,total,102.94190419180059,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,40-44,90.95088195386703,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,45-49,92.3720756329452,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,50-54,94.08366223261706,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,55-59,96.08902537022156,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,60-64,97.9046647626819,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,65-69,98.78172588832487,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,70-74,99.96011349817593,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,fasting_glucose,2023,38,愛媛県,female,total,95.38594943091773,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,38,愛媛県,male,40-44,5.480832812588758,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,38,愛媛県,male,45-49,5.5737243835869865,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,38,愛媛県,male,50-54,5.663989729059673,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
diabetes_metabolic,HbA1C,2023,38,愛媛県,male,55-59,5.7521175320331395,observed,11,各項目の平均値　都道府県別性年齢階級別分布.xlsx
