release_no,data_type,category,subfolder,file_name,relative_path,file_size_bytes,file_status,geographic_level_detected,sex_available,age_available,notes
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,HDLコレステロール 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\HDLコレステロール 都道府県別性年齢階級別分布.xlsx,27652,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,LDLコレステロール 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\LDLコレステロール 二次医療圏別性年齢階級別分布.xlsx,211977,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,LDLコレステロール 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\LDLコレステロール 都道府県別性年齢階級別分布.xlsx,41995,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,γ-GT（γ-GTP） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\γ-GT（γ-GTP） 二次医療圏別性年齢階級別分布.xlsx,118721,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,γ-GT（γ-GTP） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\γ-GT（γ-GTP） 都道府県別性年齢階級別分布.xlsx,28429,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,ヘモグロビン 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\ヘモグロビン 二次医療圏別性年齢階級別分布.xlsx,112374,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,ヘモグロビン 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\ヘモグロビン 都道府県別性年齢階級別分布.xlsx,26740,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,中性脂肪 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\中性脂肪 二次医療圏別性年齢階級別分布.xlsx,118178,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,中性脂肪 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\中性脂肪 都道府県別性年齢階級別分布.xlsx,28296,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,収縮期血圧 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\収縮期血圧 二次医療圏別性年齢階級別分布.xlsx,210379,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,収縮期血圧 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\収縮期血圧 都道府県別性年齢階級別分布.xlsx,41746,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,各項目の平均値 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\各項目の平均値 二次医療圏別性年齢階級別分布.xlsx,1197050,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,各項目の平均値 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\各項目の平均値 都道府県別性年齢階級別分布.xlsx,189592,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,尿糖 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\尿糖 二次医療圏別性年齢階級別分布.xlsx,164966,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,尿糖 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\尿糖 都道府県別性年齢階級別分布.xlsx,35467,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,尿蛋白 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\尿蛋白 二次医療圏別性年齢階級別分布.xlsx,166856,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,尿蛋白 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\尿蛋白 都道府県別性年齢階級別分布.xlsx,35682,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,心電図 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\心電図 二次医療圏別性年齢階級別分布.xlsx,73321,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,心電図 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\心電図 都道府県別性年齢階級別分布.xlsx,21929,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,拡張期血圧 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\拡張期血圧 二次医療圏別性年齢階級別分布.xlsx,208654,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,拡張期血圧 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\拡張期血圧 都道府県別性年齢階級別分布.xlsx,41470,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（SCOTT分類) 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（SCOTT分類) 二次医療圏別性年齢階級別分布.xlsx,182888,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（SCOTT分類) 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（SCOTT分類) 都道府県別性年齢階級別分布.xlsx,34732,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（Wong-Mitchell分類) 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（Wong-Mitchell分類) 二次医療圏別性年齢階級別分布.xlsx,93957,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（Wong-Mitchell分類) 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（Wong-Mitchell分類) 都道府県別性年齢階級別分布.xlsx,23629,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（キースワグナー分類） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（キースワグナー分類） 二次医療圏別性年齢階級別分布.xlsx,138338,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（キースワグナー分類） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（キースワグナー分類） 都道府県別性年齢階級別分布.xlsx,30690,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（シェイエ分類：H） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（シェイエ分類：H） 二次医療圏別性年齢階級別分布.xlsx,120208,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（シェイエ分類：H） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（シェイエ分類：H） 都道府県別性年齢階級別分布.xlsx,28447,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（シェイエ分類：S） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（シェイエ分類：S） 二次医療圏別性年齢階級別分布.xlsx,120377,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（シェイエ分類：S） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（シェイエ分類：S） 都道府県別性年齢階級別分布.xlsx,28501,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（改変Davis分類） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（改変Davis分類） 二次医療圏別性年齢階級別分布.xlsx,94429,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,眼底検査（改変Davis分類） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\眼底検査（改変Davis分類） 都道府県別性年齢階級別分布.xlsx,23890,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,空腹時血糖 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\空腹時血糖 二次医療圏別性年齢階級別分布.xlsx,149490,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,空腹時血糖 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\空腹時血糖 都道府県別性年齢階級別分布.xlsx,32869,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,腹囲 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\腹囲 二次医療圏別性年齢階級別分布.xlsx,120509,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,腹囲 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\腹囲 都道府県別性年齢階級別分布.xlsx,28735,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,血清クレアチニン 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\血清クレアチニン 二次医療圏別性年齢階級別分布.xlsx,133821,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,血清クレアチニン 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\血清クレアチニン 都道府県別性年齢階級別分布.xlsx,30717,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,随時血糖 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\随時血糖 二次医療圏別性年齢階級別分布.xlsx,124309,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの,随時血糖 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※1）NDBの特定健診情報のうち、基本情報レコードと健診結果・問診結果情報レコードを集計したもの\随時血糖 都道府県別性年齢階級別分布.xlsx,29989,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,CGA分類 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\CGA分類 二次医療圏別性年齢階級別分布.xlsx,415530,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,CGA分類 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\CGA分類 都道府県別性年齢階級別分布.xlsx,77955,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,eGFR 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\eGFR 二次医療圏別性年齢階級別分布.xlsx,167507,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,eGFR 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\eGFR 都道府県別性年齢階級別分布.xlsx,35888,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,ヘモグロビン 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\ヘモグロビン 二次医療圏別性年齢階級別分布.xlsx,132970,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,ヘモグロビン 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\ヘモグロビン 都道府県別性年齢階級別分布.xlsx,29482,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,各項目の平均値 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\各項目の平均値 二次医療圏別性年齢階級別分布.xlsx,250434,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,各項目の平均値 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\各項目の平均値 都道府県別性年齢階級別分布.xlsx,51512,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,心電図 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\心電図 二次医療圏別性年齢階級別分布.xlsx,86278,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,心電図 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\心電図 都道府県別性年齢階級別分布.xlsx,23669,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（SCOTT分類) 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（SCOTT分類) 二次医療圏別性年齢階級別分布.xlsx,187804,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（SCOTT分類) 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（SCOTT分類) 都道府県別性年齢階級別分布.xlsx,36790,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（Wong-Mitchell分類） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（Wong-Mitchell分類） 二次医療圏別性年齢階級別分布.xlsx,101585,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（Wong-Mitchell分類） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（Wong-Mitchell分類） 都道府県別性年齢階級別分布.xlsx,25797,exists,prefecture,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（キースワグナー分類） 二次医療圏別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（キースワグナー分類） 二次医療圏別性年齢階級別分布.xlsx,159580,exists,secondary_medical_area,yes,yes,
10,health_checkup_exam,07_特定健診 検査,01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの,眼底検査（キースワグナー分類） 都道府県別性年齢階級別分布.xlsx,07_特定健診 検査\01_公費レセプトを含まないデータ\（※2）NDBの特定健診情報のうち、基本情報レコード、健診結果・問診結果情報レコード、詳細情報レコードを集計したもの\眼底検査（キースワグナー分類） 都道府県別性年齢階級別分布.xlsx,34357,exists,prefecture,yes,yes,
